"","title","hit","url_val","contentlist"
"46","N번방 이슈 이후 남녀 혐오 프레임의 관하여","911","https://www.clien.net/service/board/park/14746974?od=T31&po=1&category=&groupCd=community","      이번 N번방 전체 인원 명단공개 동의자수가 곧 200만대로 갈 정도로 엄청난 숫자인데   이건 절대 여초파워로 가능한게 아니죠. 남녀노소 모두 처벌을 공감하고 있다는 겁니다.      하지만 여기서 남녀혐오 프레임이 씌워지는데(그게 가해자들의 공작이든 아니든 간에) 여성주의 쪽에서 항상 일반화를 시키려고 노력합니다.   이게 미투시절부터 쭉 내려온 기술인데, 단어 선점하기(강간 문화 등의), 수치 부풀리기(단순계산 26만으로 남자 100분의 1은 범죄자이니 너도 의심간다)등의 것들이거든요   문제는 예전에도 그랬지만 범죄자들은 힘을 합쳐 제거해야 하는데 항상 한쪽 성별을 몰아가니 일베니 가해자니 하는 애들이 옳다구나 하고 개판을 치는 거에요   문제를 정말 해결하고 싶으면 문제 해결에 집중을 해야지 또다른 문제를 만들어서 하나의 메시지를 흩뜨리면 그게 맞는 방법인가 싶습니다.      특히 차별을 막기 위해 한쪽 성별을 낙인찍는 기술은 본인들은 통쾌할지 모르나 진보주의와는 전혀 반대의 길로 가는 겁니다.   ""테러리스트 대부분의 종교가 이슬람이니 너가 이슬람인이라면 너도 테러리스트일지 모르니 의심간다"" 라고 말할 시 대화가 되겠습니까?   난민문제도 똑같습니다. 진보를 표방한다면 난민은 받아들여야 합니다. 인권 때문에요. 근데 국내 극성 여성주의자도 반대하잖아요. 당시엔 우리나라가 보수적인 사람들이 많으니 의견이 일치되어서 별 문제가 없었죠. 정작 진보정당인 정의당도 그런 소리는 안해요.   "
"47","엘리베이터에서 들은 얘기","1722","https://www.clien.net/service/board/park/14746973?od=T31&po=1&category=&groupCd=community","      점심 먹고 올라오는 엘리베이터에 20~30대 여성분 5명 정도가 타고 있었는데      코로나 관련된 얘기를 하던 중 본인들 내리는 층의 문이 열릴 무렵      일행 중 한 명이, 권영진이 교회에 임대료 준다던데...라고 하자      병*새*, 신천지 확실해, 그 당에서 버렸나봐...와 같은 얘기를      찰지게 쏟아내면서 유유히 사라지셨습니다.   "
"48","A12X-&gt;12Z는 이름만큼 역대 최저 성능↑된 옆그레이드긴 합니다.","956","https://www.clien.net/service/board/park/14746972?od=T31&po=1&category=&groupCd=community","      * 역대 최초로 최저 성능업,1년 반만에 나온것 치고 차이가 정말... 어쩔수 없는게 A13X는 존재하지 않아 A14X가 나오기 직전 희생양?      지금까지의 최저 업그레이드 폭까지와도 비교가 안됨   아이패드2(2011.3) A5 -&gt; 구뉴패드(2012.3) A5X : 1년만에 CPU 그대로, GPU 2X (그후 A6X는 CPU,GPU모두 A5X에서 2X)   아이패드 4세대(2012.10) A6X -&gt; 에어 1세대(2013.10) A7 : CPU는 2X지만 A6X랑 GPU는 거의 차이 안남         "
"49","환장의 콜라보","1482","https://www.clien.net/service/board/park/14746971?od=T31&po=1&category=&groupCd=community","      <U+2014>         “점주 개인의 일탈입니다”   "
"50","올림픽 헌장엔 대회연기는 나와있지 않네요","353","https://www.clien.net/service/board/park/14746969?od=T31&po=1&category=&groupCd=community","      그냥 한번 심심해서 찾아봤는데요.   아래는 올림픽 헌장 일부입니다.      &lt;올림픽 헌장&gt;   제5장 올림픽대회   - 제1절 올림픽대회의 개최, 조직 및 관리    - 제32조 올림픽대회의 개최     - 4. 올림픽대회가 개최되어야 하는 해에 개최되지 못할 경우 개최도시의 권리는 취소되며,        이 경우 IOC의 권리는 침해되지 아니한다.      그냥 헌장대로만 하면 개최되는 해에 개최못하면 취소인데 IOC는 연기검토를 하겠다고 했죠.   물론 뭐 신규부칙을 만들거나, 강대국 어드밴티지, 머니펑핑등으로 연기할 수도 있겠죠.   아니면 제가 모르는 다른 규칙이 있을수도 있구요.   아무래도 1년 연기로 가겠죠?      "
"51","지금 중국 통계 보면 믿을게 없어보입니다.","550","https://www.clien.net/service/board/park/14746967?od=T31&po=1&category=&groupCd=community","      과거 해로운새로 5000만이 아사했다는건      어떻게 파악한거지? 라는 생각이 든단 말이죠         정말 맘먹고 묻어버리려면 어쩔수 없겠다 싶습니다.         지금 이탈리아 돌아가는거 보면 중국 실제 사망자수는 10배를 아득히 넘어설것 같은데...      요즘 중국이 얼마나 개인통제에 철저한데 실제 사망자수를 모를리가 있겠습니까?         정말 무서운 나랍니다.   "
"52","주말 라이딩","151","https://www.clien.net/service/board/image/14746966?od=T31&po=1&category=&groupCd=community","      날씨가 좀 풀려서 주말에 팔당으로 라이딩 다녀왔습니다. 오랜만에 파란 하늘을 보니까 기분이 좋았습니다.   마스크는 단단히 착용했고요.. 브롬이로는 속도 낼 일이 없으니 그리 숨이 차진 않더라고요.                        "
"53","2014년 맥북에어로 작업을 하고있습니다...","514","https://www.clien.net/service/board/park/14746965?od=T31&po=1&category=&groupCd=community","      뭐..작업이라봤자 엑셀, 이메일, 가끔 화상 채팅 정도로 무척 가벼운 작업을 하고 있습니다.      6년된 노트북인데도 밧데리가 건 6시간 버텨주네요.      무게도 가볍고 스타벅스 가서도 안꿀리고(????)...      또 상판 사과 마크에 불도 들어오고...!!            두꺼운 액정 베젤이 거슬리지만...나름 쓸만합니다.      맥이랑 윈도우 번갈아 부팅하면서 쓰고 있습니다.   "
"54","자네 스키 좀 타는구만","934","https://www.clien.net/service/board/park/14746963?od=T31&po=1&category=&groupCd=community","            스키는 이렇게 타야 제맛이죠      "
"55","이사 준비하니 하나씩 다 털게 되네요 ㄷ ㄷ","1495","https://www.clien.net/service/board/park/14746961?od=T31&po=1&category=&groupCd=community","      이번엔 아이맥을... ㅜ.ㅜ   10년 넘게 쓰려고 아껴 쓰던건데 정말 아쉽습니다...            애초에 맥북프로 17인치로 클리앙에 들어오게 됐는데   어느새 11년이 지났네요...      "
"56","알리, 지금 뭐하는거야?.png","1874","https://www.clien.net/service/board/park/14746960?od=T31&po=1&category=&groupCd=community","         대단한 할인 방식!   "
"57","'비례 1번 대리 게임' 논란 때문?...정의당 지지율 2년만에 최저치","2798","https://www.clien.net/service/board/park/14746959?od=T31&po=1&category=&groupCd=community","      리얼미터는 YTN 의뢰로 지난 16~20일 전국 18세 이상 유권자 2507명을 대상으로 조사(95% 신뢰수준에 표본오차 ±2%포인트)한 결과 정의당 지지율은 전주(4.3%)대비 0.4%포인트 내린 3.9%를 기록했다. 정의당은 노회찬 전 의원이 별세한 2018년 8월 첫째주에 14.3%를 기록한 뒤 줄곧 4% 이상 지지율을 받았다. 정의당의 비례정당 지지율도 같은 기간 1.2%포인트 하락한 6.0%로 나타났다.      https://n.news.naver.com/article/015/0004311431      2.99할수 있습니다.   "
"58","전직이 군인인데 도둑쯤이야...","1918","https://www.clien.net/service/board/park/14746958?od=T31&po=1&category=&groupCd=community","               "
"59","트랙패드 땡기네요....","971","https://www.clien.net/service/board/park/14746957?od=T31&po=1&category=&groupCd=community","         iPadOS 13.4부터 마우스랑 트랙패드 지원이 정식 추가되면서 활용도가 확 늘어났는데 마우스를 쓰다보니 확실히 제스쳐가 지원되는 트랙패드에서 더 편할 것 같다는 생각이 드는군요....      키보드랑 트랙패드까지 다 달려있는 매직 키보드 악세사리 정식 출시되면 살까싶기도 하네요...   "
"60","울먹이는 김문수","3348","https://www.clien.net/service/board/park/14746955?od=T31&po=1&category=&groupCd=community","               우냐? 울어?하품하는게 아니고?               "
"61","울먹이는 김문수","3352","https://www.clien.net/service/board/park/14746955?od=T31&po=2&category=&groupCd=community","               우냐? 울어?하품하는게 아니고?               "
"62","이와중에 SKB 국가고객만족도 10년연속 1위!!!","476","https://www.clien.net/service/board/park/14746954?od=T31&po=2&category=&groupCd=community","      오늘자 기사입니다.      저도 넷플릭스보면 깍둑모드인데 누구 대상으로 조사한건지 모르겠네요...ㅎㅎㅎ      https://www.edaily.co.kr/news/read?newsId=02046726625706272&amp;mediaCodeNo=257   "
"63","넷플릭스 킹덤 시즌2 좀비 한명당 걸리는 분장 난이도 영상 .avi","1623","https://www.clien.net/service/board/park/14746951?od=T31&po=2&category=&groupCd=community","                   ......돈이 많이드는 이유가 ... ㄷㄷ 인건비도 장난아닐듯합니다..      인당3명이 작업 1시간잡아도....   "
"64","그들의 정신세계","1252","https://www.clien.net/service/board/park/14746950?od=T31&po=2&category=&groupCd=community","      일베-극우-미통당-그 당 지지자      새월호 아이들에게, ‘교통사고’ 운운하며 자식 잃은 부모들에게 ‘돈독’ 올랐다고 막말하는 그 당 지지자들 많이 봤어요. 그런 개같은 종자들이 그 당 지지자 중에는 ‘다수’였고 스스로 떳떳했기에 일베는 득의만만하여 백주에 곡기를 끊은 부모님들 앞에서 ‘폭식투쟁’이란 걸 할 수가 있었지요.      저들을 관통하는 멘탈리티는 같아요. 그걸 지들끼리 공유하죠. 제가 오래, 수십 년 보니까 그래요. 단순히 정치색이 다른 게 아닙니다. 전 누가 미통당 지지한다고 그럼 일단 ‘괴물’로 봅니다. 얘기하다 보면 사람 같은 구석이 있기도 해요.      "
"65","펌)프랑스,루이뷔통과 입생로랑 마스크 생산에 동참","2002","https://www.clien.net/service/board/park/14746948?od=T31&po=2&category=&groupCd=community","      https://www.reuters.com/article/us-health-coronavirus-france-kering-idUSKBN219132?taid=5e781a9eef5fb400014688b4&amp;utm_campaign=trueAnthem%3A+Trending+Content&amp;utm_medium=trueAnthem&amp;utm_source=twitter   프랑스의 유명 명품회사들이 마스크, 손세정제 생산에 본격적으로 동참했습니다.루이뷔통의 경우 4천만장의 마스크를 공급하기로 하였고, 천만장은 의료진에게 우선 무상으로 공급하기로 했습니다.아울러 루이뷔통의 향수&amp;화장품 본부는 손세정제 생산에 나섰고 병원에 무상으로 공급한다고 합니다      루이뷔통이 제일 먼저 선봉에 나섰는데, 이어 입생로랑과 로레알 그리고 발렌시아가도 동참했네요.사실 입생로랑과 발렌시아가 그리고 이탈리아의 구찌도 케링그룹이라는 프랑스 재벌그룹 소유라고 합니다.입생로랑, 구찌, 발렌시아가도 마스크 생산에 동참했고, 구찌는 이탈리아에 공급하기로 했습니다.      돈밖에 모르는 명품회사들에 대한 시선이 좋지 않은데, 상황이 상황인만큼 모두 적극적으로 나서니 다행입니다.   ...................      물론 함정카드는 있습니다      대부분 중국공장에서 생산될 예정      이탈리아도 처음부터 이랬어야   "
"66","블로그...","167","https://www.clien.net/service/board/park/14746947?od=T31&po=2&category=&groupCd=community","      잊고 있는 저의 블로그가 있는데...      오랜만에 들어가보니..      계속 방문자가 있는것같네요..      하루에 10여명은 들어오네요..      검색루트는 마법주문..ㅡㅡ;      다 초딩인가봐요.      다른 초딩용 검색아이템없을까요?      터닝메카드는 늦은듯하고..      "
"67","전화처방이 쉽지 않네요..","571","https://www.clien.net/service/board/park/14746946?od=T31&po=2&category=&groupCd=community","         의원급은 아니고 그렇다고 종합병원은 아닌 응급실 운영하는 동네 중소 병원에 다닙니다.      당뇨랑 혈압이 있어서, 정기적으로 체크도 받고, 약도 타서 먹고 하는데요,      거리두기 캠페인 중이고, 전화처방이 된다고 해서 전화처방 받고 약만 타오려고 했더니..      안된다네요.. 참 답답하네요..         "
"68","대구수성구ㅡ주씨지지하는인간들많던데..","738","https://www.clien.net/service/board/park/14746943?od=T31&po=2&category=&groupCd=community","         거의 40%지지율에 차기유력국회의원후보..   그런데 대구관련 정부가 한거없다씨부리며   대구시민공이라고 개소리하는데      최소한 저런개소리를 할거면      대구에지원되는 국인혈세수조원은    토하고 해야정상아닌가하는생각이.. 수성구가 잘살아서 아파트10억원넘는고가아파트가많아근런지 너무 보수적이되서서 저런분들이 날뛰나?생각도드네요   "
"69","'프듀' 안준영 PD '시청률 압박 때문에 조작..청탁받지 않았다'","1778","https://www.clien.net/service/board/park/14746942?od=T31&po=2&category=&groupCd=community","      안준영 PD 측 변호인은 ""프로그램의 성공과 시청률에 대한 압박으로 조작한 것이지 소속사에게 청탁을 받아 투표 결과를 조작한 것이 아니다""라고 주장했다.연예기획사 임직원 측의 변호인들 또한 ""향응을 제공한 적은 있지만 그 자리에서 프로그램에 대한 이야기를 하지 않았다"", ""친목도모의 목적으로 만났을 뿐"", ""소속 연습생이 있다고는 말했지만 그 친구를 잘 봐달라거나 편집을 잘 해달라고 이야기를 한 적은 없다""고 혐의에 대해 부인했다.지난해 7월 종영한 엠넷 '프듀X101'은 종영 직후 최종 투표 결과에 대한 조작 의혹이 제기됐다. 이어 김용범CP, 안준영PD 등이 그해 11월 5일 구속됐다. 이후 '프듀' 시즌 1부터 시즌4까지 모두 일부 멤버에 대한 조작이 있었다는 사실이 알려져 충격이 일었다.지난달 7일 진행된 1차 공판기일에서 '프듀' 제작진의 변호인은 업무방해 혐의에 대해서는 인정하지만, 연습생 소속사 관계자들로부터 부정한 청탁을 받거나 행한 사실이 없다고 부인했다.또한 기획사 관계자들은 제작진과 술자리를 가진 것은 사실이나, 청탁 사실은 없다고 부인한 바 있다.서울중앙지방법원=이정호 기자 direct119@mtstarnews.com      https://entertain.naver.com/now/read?oid=108&amp;aid=0002850884         향응을 제공한 적은 있지만 그 자리에서 프로그램에 대한 이야기를 하지 않았다"", ""친목도모의 목적으로 만났을 뿐"", ""소속 연습생이 있다고는 말했지만 그 친구를 잘 봐달라거나 편집을 잘 해달라고 이야기를 한 적은 없다""고 혐의에 대해 부인했다.               ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ   "
